student_id,major,course_code,subject,course_area,course_type,grade,grade_points,semester_taken,course_level,prerequisite_count,prerequisite_depth,credit_hours,is_lab,graph_centrality,prior_gpa,recent_grade_avg_before,prereq_avg_before,subject_avg_before,area_strength_before,weak_area_flag,strong_area_flag,prior_credits,completed_courses_before,term_credit_load,prerequisite_completed_ratio,course_pressure,latent_area_strength
388,CSE,EECE321,EECE,computing,core,C+,2.3,2,300,1,2,3.0,0,0.031579,3.48,3.48,3.0,3.48,3.9,0,1,15.0,5,13.0,1.0,0.5141,0.681
388,CSE,EECE332,EECE,computing,core,B,3.0,2,300,1,2,3.0,0,0.0,3.283,3.283,3.7,3.283,3.5,0,1,18.0,6,13.0,1.0,0.5125,0.681
388,CSE,EECE334,EECE,computing,core,A-,3.7,2,300,1,2,3.0,0,0.010526,3.243,3.243,3.0,3.243,3.4,0,1,21.0,7,13.0,1.0,0.513,0.681
388,CSE,EECE321L,EECE,lab_project,core,A,4.0,2,300,1,3,1.0,1,0.0,3.3,3.3,2.3,3.3,3.3,0,0,24.0,8,13.0,1.0,0.5715,0.746
388,CSE,EECE432,EECE,circuits,core,B,3.0,2,400,1,2,3.0,0,0.0,3.328,3.263,3.7,3.378,2.7,0,0,25.0,9,13.0,1.0,0.5805,0.381
388,CSE,EECE437,EECE,systems_control,major_elective,B,3.0,3,400,1,2,3.0,0,0.0,3.293,3.3,3.7,3.34,3.0,0,0,28.0,10,13.0,1.0,0.5805,0.708
388,CSE,EECE412,EECE,computing,major_elective,B-,2.7,3,400,1,3,3.0,0,0.0,3.265,3.3,3.7,3.309,3.45,0,1,31.0,11,13.0,1.0,0.5945,0.681
388,CSE,EECE420,EECE,computing,major_elective,A-,3.7,3,400,1,3,3.0,1,0.0,3.215,3.175,2.3,3.258,3.343,0,1,34.0,12,13.0,1.0,0.6945,0.681
388,CSE,EECE462,EECE,systems_control,major_elective,B,3.0,3,400,1,3,3.0,1,0.0,3.254,3.175,2.3,3.292,3.0,0,0,37.0,13,13.0,1.0,0.6945,0.708
389,ECE,EECE210,EECE,circuits,core,B+,3.3,1,200,0,0,3.0,0,0.052632,3.028,3.028,3.028,3.028,3.028,0,0,0.0,0,14.0,1.0,0.4011,0.9
389,ECE,EECE211,EECE,lab_project,core,B+,3.3,1,200,1,1,1.0,1,0.0,3.3,3.3,3.3,3.3,3.3,0,0,3.0,1,14.0,1.0,0.4755,0.624
389,ECE,EECE471,EECE,circuits,major_elective,B,3.0,1,400,1,1,3.0,0,0.010526,3.3,3.3,3.3,3.3,3.3,0,1,4.0,2,14.0,1.0,0.567,0.9
389,ECE,EECE441,EECE,signals,major_elective,A-,3.7,1,400,1,3,3.0,0,0.0,3.171,3.2,3.171,3.2,3.171,0,0,7.0,3,14.0,0.0,0.5945,0.96
389,ECE,EECE451,EECE,computing,major_elective,C+,2.3,1,400,1,3,3.0,0,0.0,3.33,3.325,3.33,3.325,3.33,0,0,10.0,4,14.0,0.0,0.5945,0.688
389,ECE,ARAB201,ARAB,communication,general_elective,B,3.0,2,200,0,0,3.0,0,0.0,3.092,3.12,3.092,3.092,3.092,0,0,13.0,5,15.0,1.0,0.3985,0.863
389,ECE,MATH218,MATH,math,support,B-,2.7,2,200,0,0,3.0,0,0.0,3.075,3.1,3.075,3.075,3.075,0,0,16.0,6,15.0,1.0,0.3985,0.716
389,ECE,PHYS210,PHYS,physics,support,B,3.0,2,200,0,0,3.0,0,0.010526,3.016,3.043,3.016,3.016,3.016,0,0,19.0,7,15.0,1.0,0.399,0.386
389,ECE,MATH251,MATH,math,support,B-,2.7,2,200,1,2,3.0,0,0.0,3.014,3.038,3.014,2.7,2.7,0,0,22.0,8,15.0,0.0,0.4445,0.716
389,ECE,CHEM201,CHEM,chem_bio,support,A-,3.7,2,200,0,0,3.0,0,0.010526,2.976,2.963,2.976,2.976,2.976,0,0,25.0,9,15.0,1.0,0.399,0.559
389,ECE,FEAA200,FEAA,humanities_business,support,A,4.0,3,200,0,0,3.0,0,0.0,3.054,3.013,3.054,3.054,3.054,0,0,28.0,10,13.0,1.0,0.3985,0.813
389,ECE,CHEM203,CHEM,chem_bio,support,A-,3.7,3,200,1,1,1.0,1,0.0,3.145,3.138,3.7,3.7,3.7,0,1,31.0,11,13.0,1.0,0.4755,0.559
389,ECE,AROL201,AROL,humanities_business,general_elective,A-,3.7,3,200,0,0,3.0,0,0.0,3.163,3.138,3.163,3.163,4.0,0,1,32.0,12,13.0,1.0,0.3985,0.813
389,ECE,AROL210,AROL,humanities_business,general_elective,A-,3.7,3,200,0,0,3.0,0,0.0,3.209,3.312,3.209,3.7,3.85,0,1,35.0,13,13.0,1.0,0.3985,0.813
389,ECE,AROL211,AROL,humanities_business,general_elective,B+,3.3,3,200,0,0,3.0,0,0.0,3.247,3.4,3.247,3.7,3.8,0,1,38.0,14,13.0,1.0,0.3985,0.813
389,ECE,AROL224,AROL,humanities_business,general_elective,A,4.0,4,200,0,0,3.0,0,0.0,3.251,3.475,3.251,3.567,3.675,0,1,41.0,15,15.0,1.0,0.3985,0.813
389,ECE,CHLA211,CHLA,humanities_business,general_elective,A-,3.7,4,200,0,0,3.0,0,0.0,3.302,3.6,3.302,3.302,3.74,0,1,44.0,16,15.0,1.0,0.3985,0.813
389,ECE,CHLA212,CHLA,humanities_business,general_elective,A,4.0,4,200,0,0,3.0,0,0.0,3.328,3.725,3.328,3.7,3.733,0,1,47.0,17,15.0,1.0,0.3985,0.813
389,ECE,CHLA214,CHLA,humanities_business,general_elective,A+,4.3,4,200,0,0,3.0,0,0.0,3.368,3.763,3.368,3.85,3.771,0,1,50.0,18,15.0,1.0,0.3985,0.813
389,ECE,CHLA262,CHLA,humanities_business,general_elective,B+,3.3,4,200,0,0,3.0,0,0.0,3.421,3.8,3.421,4.0,3.837,0,1,53.0,19,15.0,1.0,0.3985,0.813
389,ECE,CVSP201,CVSP,humanities_business,general_elective,A-,3.7,5,200,0,0,3.0,0,0.0,3.414,3.75,3.414,3.414,3.778,0,1,56.0,20,14.0,1.0,0.3985,0.813
389,ECE,ENGL203,ENGL,humanities_business,general_elective,A-,3.7,5,200,0,0,3.0,0,0.010526,3.429,3.75,3.429,3.429,3.77,0,1,59.0,21,14.0,1.0,0.399,0.813
389,ECE,MUS205,MUS,humanities_business,general_elective,B+,3.3,5,200,0,0,3.0,0,0.0,3.442,3.75,3.442,3.442,3.764,0,1,62.0,22,14.0,1.0,0.3985,0.813
389,ECE,PHIL201,PHIL,humanities_business,general_elective,A-,3.7,5,200,0,0,3.0,0,0.0,3.435,3.75,3.435,3.435,3.725,0,1,65.0,23,14.0,1.0,0.3985,0.813
390,CCE,EECE230,EECE,computing,core,B+,3.3,1,200,0,0,3.0,0,0.021053,3.228,3.228,3.228,3.228,3.228,0,0,0.0,0,15.0,1.0,0.3996,0.448
390,CCE,EECE290,EECE,circuits,core,A-,3.7,1,200,0,0,3.0,0,0.010526,3.3,3.3,3.3,3.3,3.3,0,0,3.0,1,15.0,1.0,0.399,0.778
390,CCE,EECE320,EECE,systems_control,core,B+,3.3,1,300,1,1,3.0,0,0.042105,3.5,3.5,3.7,3.5,3.5,0,0,6.0,2,15.0,1.0,0.5006,0.83
390,CCE,EECE330,EECE,computing,core,C+,2.3,1,300,1,1,3.0,0,0.084211,3.433,3.433,3.3,3.433,3.3,0,1,9.0,3,15.0,1.0,0.5027,0.448
390,CCE,EECE331,EECE,computing,core,B-,2.7,1,300,1,1,3.0,0,0.010526,3.15,3.15,3.3,3.15,2.8,0,0,12.0,4,15.0,1.0,0.499,0.448
390,CCE,EECE321,EECE,computing,core,B,3.0,2,300,1,2,3.0,0,0.031579,3.06,3.06,3.3,3.06,2.767,0,0,15.0,5,15.0,1.0,0.5141,0.448
390,CCE,EECE332,EECE,computing,core,B+,3.3,2,300,1,2,3.0,0,0.0,3.05,3.05,2.3,3.05,2.825,0,0,18.0,6,15.0,1.0,0.5125,0.448
390,CCE,EECE351,EECE,systems_control,core,B+,3.3,2,300,2,2,3.0,0,0.010526,3.086,3.086,2.8,3.086,3.3,0,1,21.0,7,15.0,1.0,0.531,0.83
390,CCE,EECE430,EECE,computing,core,B+,3.3,2,400,1,2,3.0,0,0.0,3.113,3.112,2.7,3.112,2.92,0,0,24.0,8,15.0,1.0,0.5805,0.448
390,CCE,EECE432,EECE,circuits,core,B-,2.7,2,400,1,2,3.0,0,0.0,3.133,3.112,2.3,3.133,3.7,0,1,27.0,9,15.0,1.0,0.5805,0.778
390,CCE,EECE490,EECE,lab_project,core,B-,2.7,3,400,1,2,3.0,0,0.010526,3.09,2.987,2.3,3.09,3.09,0,0,30.0,10,16.0,1.0,0.581,0.562
390,CCE,EECE439,EECE,circuits,major_elective,B+,3.3,3,400,1,3,3.0,0,0.0,3.055,2.913,3.3,3.055,3.2,0,0,33.0,11,16.0,1.0,0.5945,0.778
390,CCE,ARAB201,ARAB,communication,general_elective,A,4.0,3,200,0,0,3.0,0,0.0,3.075,3.038,3.075,3.075,3.075,0,0,36.0,12,16.0,1.0,0.3985,0.72
390,CCE,MATH218,MATH,math,support,B+,3.3,3,200,0,0,3.0,0,0.0,3.146,3.2,3.146,3.146,3.146,0,0,39.0,13,16.0,1.0,0.3985,0.624
390,CCE,CHEM201,CHEM,chem_bio,support,A-,3.7,3,200,0,0,3.0,0,0.010526,3.157,3.237,3.157,3.157,3.157,0,0,42.0,14,16.0,1.0,0.399,0.884
390,CCE,FEAA200,FEAA,humanities_business,support,A-,3.7,4,200,0,0,3.0,0,0.0,3.193,3.288,3.193,3.193,3.193,0,0,45.0,15,15.0,1.0,0.3985,0.699
390,CCE,PHYS210,PHYS,physics,support,B-,2.7,4,200,0,0,3.0,0,0.010526,3.225,3.337,3.225,3.225,3.225,0,0,48.0,16,15.0,1.0,0.399,0.589
390,CCE,PHYS210L,PHYS,physics,support,A-,3.7,4,200,0,0,1.0,1,0.0,3.194,3.263,3.194,2.7,2.7,0,0,51.0,17,15.0,1.0,0.4435,0.589
390,CCE,INDE301,INDE,humanities_business,support,B,3.0,4,300,0,0,3.0,0,0.0,3.204,3.388,3.204,3.204,3.7,0,1,52.0,18,15.0,1.0,0.4665,0.699
390,CCE,INDE410,INDE,humanities_business,support,C+,2.3,4,400,0,0,3.0,0,0.0,3.193,3.425,3.193,3.0,3.35,0,1,55.0,19,15.0,1.0,0.5345,0.699
390,CCE,MUS203,MUS,humanities_business,general_elective,B+,3.3,4,200,0,0,3.0,0,0.0,3.147,3.3,3.147,3.147,3.0,0,0,58.0,20,15.0,1.0,0.3985,0.699
391,CCE,EECE230,EECE,computing,core,A-,3.7,1,200,0,0,3.0,0,0.021053,2.942,2.942,2.942,2.942,2.942,0,0,0.0,0,14.0,1.0,0.3996,0.98
391,CCE,EECE290,EECE,circuits,core,A+,4.3,1,200,0,0,3.0,0,0.010526,3.7,3.7,3.7,3.7,3.7,0,0,3.0,1,14.0,1.0,0.399,0.98
391,CCE,EECE320,EECE,systems_control,core,A,4.0,1,300,1,1,3.0,0,0.042105,4.0,4.0,4.3,4.0,4.0,0,0,6.0,2,14.0,1.0,0.5006,0.956
391,CCE,EECE330,EECE,computing,core,B+,3.3,1,300,1,1,3.0,0,0.084211,4.0,4.0,3.7,4.0,3.7,0,1,9.0,3,14.0,1.0,0.5027,0.98
391,CCE,EECE331,EECE,computing,core,B,3.0,1,300,1,1,3.0,0,0.010526,3.825,3.825,3.7,3.825,3.5,0,1,12.0,4,14.0,1.0,0.499,0.98
391,CCE,EECE321,EECE,computing,core,A-,3.7,2,300,1,2,3.0,0,0.031579,3.66,3.66,4.0,3.66,3.333,0,1,15.0,5,17.0,1.0,0.5141,0.98
391,CCE,EECE334,EECE,computing,core,A-,3.7,2,300,1,2,3.0,0,0.010526,3.667,3.667,4.0,3.667,3.425,0,1,18.0,6,17.0,1.0,0.513,0.98
391,CCE,EECE350,EECE,computing,core,B,3.0,2,300,2,2,3.0,0,0.031579,3.671,3.671,3.65,3.671,3.48,0,1,21.0,7,17.0,1.0,0.5321,0.98
391,CCE,EECE321L,EECE,lab_project,core,B,3.0,2,300,1,3,1.0,1,0.0,3.587,3.588,3.7,3.588,3.587,0,0,24.0,8,17.0,1.0,0.5715,0.685
391,CCE,EECE432,EECE,circuits,core,B+,3.3,2,400,1,2,3.0,0,0.0,3.564,3.5,3.3,3.522,4.3,0,1,25.0,9,17.0,1.0,0.5805,0.98
391,CCE,EECE437,EECE,systems_control,major_elective,A-,3.7,2,400,1,2,3.0,0,0.0,3.536,3.375,3.3,3.5,4.0,0,1,28.0,10,17.0,1.0,0.5805,0.956
391,CCE,EECE490,EECE,lab_project,core,B+,3.3,3,400,1,2,3.0,0,0.010526,3.552,3.337,3.3,3.518,3.0,0,0,31.0,11,16.0,1.0,0.581,0.685
391,CCE,EECE438,EECE,computing,major_elective,A+,4.3,3,400,1,3,3.0,0,0.0,3.529,3.338,3.0,3.5,3.4,0,1,34.0,12,16.0,1.0,0.5945,0.98
391,CCE,EECE450,EECE,computing,major_elective,A,4.0,3,400,1,3,3.0,0,0.0,3.592,3.5,3.0,3.562,3.529,0,1,37.0,13,16.0,1.0,0.5945,0.98
391,CCE,EECE451,EECE,computing,major_elective,B+,3.3,3,400,1,3,3.0,0,0.0,3.623,3.538,3.0,3.593,3.587,0,1,40.0,14,16.0,1.0,0.5945,0.98
391,CCE,EECE500,EECE,circuits,core,B+,3.3,3,500,1,2,1.0,1,0.010526,3.6,3.487,3.3,3.573,3.8,0,1,43.0,15,16.0,1.0,0.694,0.98
391,CCE,EECE501,EECE,lab_project,core,B-,2.7,3,500,2,3,3.0,1,0.010526,3.593,3.525,3.3,3.556,3.15,0,0,44.0,16,16.0,1.0,0.781,0.685
392,ECE,EECE210,EECE,circuits,core,B-,2.7,1,200,0,0,3.0,0,0.052632,2.694,2.694,2.694,2.694,2.694,0,0,0.0,0,12.0,1.0,0.4011,0.476
392,ECE,EECE230,EECE,computing,core,C,2.0,1,200,0,0,3.0,0,0.021053,2.7,2.7,2.7,2.7,2.7,0,0,3.0,1,12.0,1.0,0.3996,0.344
392,ECE,EECE290,EECE,circuits,core,C+,2.3,1,200,0,0,3.0,0,0.010526,2.35,2.35,2.35,2.35,2.7,0,0,6.0,2,12.0,1.0,0.399,0.476
392,ECE,EECE330,EECE,computing,core,B,3.0,1,300,1,1,3.0,0,0.084211,2.333,2.333,2.0,2.333,2.0,1,0,9.0,3,12.0,1.0,0.5027,0.344
392,ECE,EECE331,EECE,computing,core,D+,1.3,2,300,1,1,3.0,0,0.010526,2.5,2.5,2.0,2.5,2.5,0,0,12.0,4,12.0,1.0,0.499,0.344
392,ECE,EECE430,EECE,computing,core,C-,1.7,2,400,1,2,3.0,0,0.0,2.26,2.26,1.3,2.26,2.1,1,0,15.0,5,12.0,1.0,0.5805,0.344
392,ECE,EECE437,EECE,systems_control,major_elective,B,3.0,2,400,1,2,3.0,0,0.0,2.167,2.167,3.0,2.167,2.167,0,0,18.0,6,12.0,1.0,0.5805,0.445
392,ECE,EECE490,EECE,lab_project,core,C-,1.7,2,400,1,2,3.0,0,0.010526,2.286,2.286,3.0,2.286,2.286,0,0,21.0,7,12.0,1.0,0.581,0.15
392,ECE,EECE435,EECE,circuits,major_elective,C-,1.7,3,400,2,2,3.0,0,0.0,2.212,2.212,3.0,2.212,2.5,0,0,24.0,8,14.0,0.5,0.5985,0.476
392,ECE,EECE500,EECE,circuits,core,C+,2.3,3,500,1,2,1.0,1,0.010526,2.156,2.087,3.0,2.156,2.233,1,0,27.0,9,14.0,1.0,0.694,0.476
392,ECE,EECE501,EECE,lab_project,core,D+,1.3,3,500,2,3,3.0,1,0.010526,2.161,2.125,2.0,2.17,1.7,1,0,28.0,10,14.0,1.0,0.781,0.15
392,ECE,EECE502,EECE,lab_project,core,D,1.0,3,500,1,4,3.0,1,0.0,2.077,2.0,1.3,2.091,1.5,1,0,31.0,11,14.0,1.0,0.7765,0.15
392,ECE,MATH211,MATH,math,support,C+,2.3,3,200,0,0,3.0,0,0.010526,1.982,1.75,1.982,1.982,1.982,0,0,34.0,12,14.0,1.0,0.399,0.335
392,ECE,MATH218,MATH,math,support,C,2.0,4,200,0,0,3.0,0,0.0,2.008,1.875,2.008,2.3,2.3,0,0,37.0,13,14.0,1.0,0.3985,0.335
392,ECE,PHYS210,PHYS,physics,support,C-,1.7,4,200,0,0,3.0,0,0.010526,2.007,1.912,2.007,2.007,2.007,0,0,40.0,14,14.0,1.0,0.399,0.177
392,ECE,STAT230,STAT,math,support,C,2.0,4,200,1,1,3.0,0,0.010526,1.986,1.75,1.986,1.986,2.15,1,0,43.0,15,14.0,0.0,0.431,0.335
392,ECE,CHEM201,CHEM,chem_bio,support,C,2.0,4,200,0,0,3.0,0,0.010526,1.987,1.788,1.987,1.987,1.987,0,0,46.0,16,14.0,1.0,0.399,0.456
392,ECE,CMPS211,CMPS,computing,support,C+,2.3,4,200,0,0,3.0,0,0.0,1.988,1.825,1.988,1.988,2.0,1,0,49.0,17,14.0,1.0,0.3985,0.344
392,ECE,FEAA200,FEAA,humanities_business,support,B-,2.7,5,200,0,0,3.0,0,0.0,2.006,1.825,2.006,2.006,2.006,0,0,52.0,18,14.0,1.0,0.3985,0.554
392,ECE,INDE301,INDE,humanities_business,support,B-,2.7,5,300,0,0,3.0,0,0.0,2.044,2.0,2.044,2.044,2.7,0,0,55.0,19,14.0,1.0,0.4665,0.554
392,ECE,INDE410,INDE,humanities_business,support,B-,2.7,5,400,0,0,3.0,0,0.0,2.078,2.212,2.078,2.7,2.7,0,0,58.0,20,14.0,1.0,0.5345,0.554
392,ECE,AHIS203,AHIS,humanities_business,general_elective,C+,2.3,5,200,0,0,3.0,0,0.0,2.108,2.263,2.108,2.108,2.7,0,0,61.0,21,14.0,1.0,0.3985,0.554
392,ECE,AHIS210,AHIS,humanities_business,general_elective,B-,2.7,5,200,0,0,3.0,0,0.0,2.117,2.3,2.117,2.3,2.6,0,0,64.0,22,14.0,1.0,0.3985,0.554
392,ECE,AROL240,AROL,humanities_business,general_elective,B-,2.7,6,200,0,0,3.0,0,0.0,2.143,2.425,2.143,2.143,2.62,0,0,67.0,23,14.0,1.0,0.3985,0.554
392,ECE,ECON211,ECON,humanities_business,general_elective,B-,2.7,6,200,0,0,3.0,0,0.0,2.167,2.513,2.167,2.167,2.633,0,0,70.0,24,14.0,1.0,0.3985,0.554
392,ECE,ENGL203,ENGL,humanities_business,general_elective,C+,2.3,6,200,0,0,3.0,0,0.010526,2.189,2.6,2.189,2.189,2.643,0,0,73.0,25,14.0,1.0,0.399,0.554
392,ECE,HIST201,HIST,humanities_business,general_elective,C,2.0,6,200,0,0,3.0,0,0.0,2.193,2.6,2.193,2.193,2.6,0,0,76.0,26,14.0,1.0,0.3985,0.554
392,ECE,MUS204,MUS,humanities_business,general_elective,B-,2.7,6,200,0,0,3.0,0,0.0,2.186,2.513,2.186,2.186,2.533,0,0,79.0,27,14.0,1.0,0.3985,0.554
392,ECE,PSYC201,PSYC,humanities_business,general_elective,C-,1.7,7,200,0,0,3.0,0,0.0,2.205,2.513,2.205,2.205,2.55,0,0,82.0,28,16.0,1.0,0.3985,0.554
393,CSE,EECE210,EECE,circuits,core,B+,3.3,1,200,0,0,3.0,0,0.052632,2.971,2.971,2.971,2.971,2.971,0,0,0.0,0,14.0,1.0,0.4011,0.714
393,CSE,EECE230,EECE,computing,core,A-,3.7,1,200,0,0,3.0,0,0.021053,3.3,3.3,3.3,3.3,3.3,0,0,3.0,1,14.0,1.0,0.3996,0.98
393,CSE,EECE211,EECE,lab_project,core,A+,4.3,1,200,1,1,1.0,1,0.0,3.5,3.5,3.3,3.5,3.5,0,0,6.0,2,14.0,1.0,0.4755,0.98
393,CSE,EECE330,EECE,computing,core,B,3.0,1,300,1,1,3.0,0,0.084211,3.614,3.767,3.7,3.767,3.7,0,1,7.0,3,14.0,1.0,0.5027,0.98
393,CSE,EECE332,EECE,computing,core,A,4.0,1,300,1,2,3.0,0,0.0,3.43,3.575,3.0,3.575,3.35,0,1,10.0,4,14.0,1.0,0.5125,0.98
393,CSE,EECE471,EECE,circuits,major_elective,B+,3.3,2,400,1,1,3.0,0,0.010526,3.562,3.66,3.3,3.66,3.3,0,1,13.0,5,16.0,1.0,0.567,0.714
393,CSE,EECE432,EECE,circuits,core,B,3.0,2,400,1,2,3.0,0,0.0,3.512,3.6,3.0,3.6,3.3,0,1,16.0,6,16.0,1.0,0.5805,0.714
393,CSE,EECE437,EECE,systems_control,major_elective,A,4.0,2,400,1,2,3.0,0,0.0,3.432,3.514,3.0,3.514,3.432,0,0,19.0,7,16.0,1.0,0.5805,0.98
393,CSE,EECE490,EECE,lab_project,core,B,3.0,2,400,1,2,3.0,0,0.010526,3.509,3.575,3.0,3.575,4.3,0,1,22.0,8,16.0,1.0,0.581,0.98
393,CSE,EECE463,EECE,systems_control,major_elective,B+,3.3,2,400,1,4,3.0,0,0.0,3.448,3.538,3.448,3.511,4.0,0,1,25.0,9,16.0,0.0,0.6085,0.98
393,CSE,EECE500,EECE,circuits,core,B-,2.7,2,500,1,2,1.0,1,0.010526,3.432,3.487,3.0,3.49,3.2,0,0,28.0,10,16.0,1.0,0.694,0.714
393,CSE,MATH211,MATH,math,support,A-,3.7,3,200,0,0,3.0,0,0.010526,3.407,3.288,3.407,3.407,3.407,0,0,29.0,11,17.0,1.0,0.399,0.94
393,CSE,CHEM201,CHEM,chem_bio,support,A-,3.7,3,200,0,0,3.0,0,0.010526,3.434,3.375,3.434,3.434,3.434,0,0,32.0,12,17.0,1.0,0.399,0.98
393,CSE,PHYS210,PHYS,physics,support,A+,4.3,3,200,0,0,3.0,0,0.010526,3.457,3.338,3.457,3.457,3.457,0,0,35.0,13,17.0,1.0,0.399,0.98
393,CSE,CHEM203,CHEM,chem_bio,support,A+,4.3,3,200,1,1,1.0,1,0.0,3.524,3.463,3.7,3.7,3.7,0,1,38.0,14,17.0,1.0,0.4755,0.98
393,CSE,INDE301,INDE,humanities_business,support,B,3.0,3,300,0,0,3.0,0,0.0,3.544,3.625,3.544,3.544,3.544,0,0,39.0,15,17.0,1.0,0.4665,0.98
393,CSE,AHIS203,AHIS,humanities_business,general_elective,A+,4.3,3,200,0,0,3.0,0,0.0,3.505,3.5,3.505,3.505,3.0,0,0,42.0,16,17.0,1.0,0.3985,0.98
394,CSE,EECE210,EECE,circuits,core,B-,2.7,1,200,0,0,3.0,0,0.052632,2.946,2.946,2.946,2.946,2.946,0,0,0.0,0,17.0,1.0,0.4011,0.526
394,CSE,EECE230,EECE,computing,core,B,3.0,1,200,0,0,3.0,0,0.021053,2.7,2.7,2.7,2.7,2.7,0,0,3.0,1,17.0,1.0,0.3996,0.614
394,CSE,EECE290,EECE,circuits,core,B,3.0,1,200,0,0,3.0,0,0.010526,2.85,2.85,2.85,2.85,2.7,0,0,6.0,2,17.0,1.0,0.399,0.526
394,CSE,EECE211,EECE,lab_project,core,C+,2.3,1,200,1,1,1.0,1,0.0,2.9,2.9,2.7,2.9,2.9,0,0,9.0,3,17.0,1.0,0.4755,0.23
394,CSE,EECE320,EECE,systems_control,core,C+,2.3,1,300,1,1,3.0,0,0.042105,2.84,2.75,3.0,2.75,2.84,0,0,10.0,4,17.0,1.0,0.5006,0.344
394,CSE,EECE331,EECE,computing,core,B-,2.7,1,300,1,1,3.0,0,0.010526,2.715,2.66,3.0,2.66,3.0,0,0,13.0,5,17.0,1.0,0.499,0.614
394,CSE,EECE321,EECE,computing,core,B,3.0,2,300,1,2,3.0,0,0.031579,2.713,2.667,2.3,2.667,2.85,0,0,16.0,6,13.0,1.0,0.5141,0.614
394,CSE,EECE334,EECE,computing,core,C,2.0,2,300,1,2,3.0,0,0.010526,2.758,2.714,2.3,2.714,2.9,0,0,19.0,7,13.0,1.0,0.513,0.614
394,CSE,EECE471,EECE,circuits,major_elective,B+,3.3,2,400,1,1,3.0,0,0.010526,2.655,2.625,2.7,2.625,2.85,0,0,22.0,8,13.0,1.0,0.567,0.526
394,CSE,EECE476,EECE,systems_control,major_elective,C-,1.7,2,400,1,2,3.0,0,0.0,2.732,2.7,3.3,2.7,2.3,0,0,25.0,9,13.0,1.0,0.5805,0.344
394,CSE,AROL217,AROL,computing,general_elective,B-,2.7,3,200,0,0,3.0,0,0.0,2.621,2.538,2.621,2.621,2.675,0,0,28.0,10,14.0,1.0,0.3985,0.614
394,CSE,CMPS211,CMPS,computing,support,B,3.0,3,200,0,0,3.0,0,0.0,2.629,2.5,2.629,2.629,2.68,0,0,31.0,11,14.0,1.0,0.3985,0.614
394,CSE,MATH201,MATH,math,support,B+,3.3,3,200,0,0,3.0,0,0.021053,2.662,2.587,2.662,2.662,2.662,0,0,34.0,12,14.0,1.0,0.3996,0.478
394,CSE,MATH211,MATH,math,support,C-,1.7,3,200,0,0,3.0,0,0.010526,2.714,2.712,2.714,3.3,3.3,0,1,37.0,13,14.0,1.0,0.399,0.478
394,CSE,MATH218,MATH,math,support,B,3.0,3,200,0,0,3.0,0,0.0,2.638,2.587,2.638,2.5,2.5,0,0,40.0,14,14.0,1.0,0.3985,0.478
394,CSE,MATH202,MATH,math,support,B+,3.3,4,200,1,1,3.0,0,0.052632,2.663,2.587,3.3,2.667,2.667,0,0,43.0,15,15.0,1.0,0.4331,0.478
394,CSE,STAT230,STAT,math,support,B+,3.3,4,200,1,1,3.0,0,0.010526,2.704,2.75,3.3,2.704,2.825,0,0,46.0,16,15.0,1.0,0.431,0.478
394,CSE,MATH251,MATH,math,support,B-,2.7,4,200,1,2,3.0,0,0.0,2.741,2.75,3.3,2.825,2.92,0,0,49.0,17,15.0,1.0,0.4445,0.478
394,CSE,CHEM201,CHEM,chem_bio,support,B-,2.7,4,200,0,0,3.0,0,0.010526,2.738,2.875,2.738,2.738,2.738,0,0,52.0,18,15.0,1.0,0.399,0.435
394,CSE,PHYS210,PHYS,physics,support,B-,2.7,4,200,0,0,3.0,0,0.010526,2.736,2.875,2.736,2.736,2.736,0,0,55.0,19,15.0,1.0,0.399,0.602
394,CSE,PHYS210L,PHYS,physics,support,B-,2.7,4,200,0,0,1.0,1,0.0,2.734,2.838,2.734,2.7,2.7,0,0,58.0,20,15.0,1.0,0.4435,0.602
394,CSE,INDE410,INDE,humanities_business,support,C+,2.3,5,400,0,0,3.0,0,0.0,2.734,2.763,2.734,2.734,2.734,0,0,59.0,21,16.0,1.0,0.5345,0.501
394,CSE,AHIS203,AHIS,humanities_business,general_elective,B-,2.7,5,200,0,0,3.0,0,0.0,2.713,2.838,2.713,2.713,2.3,0,0,62.0,22,16.0,1.0,0.3985,0.501
394,CSE,AHIS210,AHIS,humanities_business,general_elective,B,3.0,5,200,0,0,3.0,0,0.0,2.712,2.8,2.712,2.7,2.5,0,0,65.0,23,16.0,1.0,0.3985,0.501
394,CSE,CHLA210,CHLA,humanities_business,general_elective,B,3.0,5,200,0,0,3.0,0,0.0,2.725,2.763,2.725,2.725,2.667,0,0,68.0,24,16.0,1.0,0.3985,0.501
394,CSE,MUS205,MUS,humanities_business,general_elective,B,3.0,5,200,0,0,3.0,0,0.0,2.737,2.725,2.737,2.737,2.75,0,0,71.0,25,16.0,1.0,0.3985,0.501
394,CSE,SOAN203,SOAN,humanities_business,general_elective,B,3.0,6,200,0,0,3.0,0,0.0,2.747,2.763,2.747,2.747,2.8,0,0,74.0,26,15.0,1.0,0.3985,0.501
395,CCE,EECE210,EECE,circuits,core,B,3.0,1,200,0,0,3.0,0,0.052632,2.867,2.867,2.867,2.867,2.867,0,0,0.0,0,17.0,1.0,0.4011,0.518
