student_id,major,academic_ability,workload_tolerance,strategy,current_semester,gpa,total_courses_completed,total_credits,latent_strength_math,latent_strength_physics,latent_strength_chem_bio,latent_strength_computing,latent_strength_circuits,latent_strength_signals,latent_strength_systems_control,latent_strength_communication,latent_strength_lab_project,latent_strength_humanities_business
341,ECE,0.6920425987605202,0.6244466433937205,balanced,5,2.597,23,65.0,0.901,0.648,0.642,0.594,0.321,0.78,0.98,0.91,0.507,0.515
342,CCE,0.7412796018843246,0.47900522181124006,gpa_protective,2,3.338,10,26.0,0.512,0.833,0.754,0.98,0.898,0.563,0.734,0.72,0.759,0.505
343,CCE,0.7553790942868365,0.5970822044153733,balanced,8,3.468,33,95.0,0.718,0.894,0.76,0.973,0.724,0.956,0.953,0.98,0.632,0.859
344,ECE,0.7531448349226797,0.5959959032888152,major_progress,7,3.406,30,86.0,0.84,0.685,0.772,0.873,0.645,0.722,0.615,0.403,0.98,0.676
345,ECE,0.6914506580253176,0.6602546298100579,gpa_protective,7,3.04,36,100.0,0.763,0.576,0.818,0.552,0.251,0.63,0.562,0.98,0.524,0.62
346,ECE,0.5858385133867395,0.2864432522805502,gpa_protective,7,2.737,37,105.0,0.569,0.395,0.565,0.43,0.385,0.864,0.339,0.736,0.455,0.702
347,CCE,0.7781832289681683,0.30421204048082673,balanced,3,3.569,17,45.0,0.98,0.896,0.675,0.98,0.98,0.522,0.98,0.98,0.916,0.678
348,ECE,0.387814929682631,0.8291670352610201,balanced,8,2.365,21,57.0,0.65,0.556,0.273,0.299,0.424,0.17,0.762,0.633,0.704,0.376
349,ECE,0.39122008364820954,0.6411891795236226,gpa_protective,2,2.677,11,31.0,0.564,0.286,0.237,0.404,0.511,0.187,0.651,0.179,0.327,0.501
350,CCE,0.34100900938282735,0.3302280510836212,balanced,6,1.951,28,80.0,0.793,0.434,0.089,0.167,0.931,0.394,0.278,0.439,0.259,0.501
351,ECE,0.41660981214434123,0.33738858351299494,balanced,5,2.237,26,72.0,0.46,0.293,0.218,0.325,0.408,0.262,0.952,0.621,0.529,0.576
352,CCE,0.7302574141158509,0.34884739433712614,gpa_protective,6,3.296,25,73.0,0.66,0.698,0.58,0.417,0.582,0.493,0.407,0.887,0.77,0.878
353,CSE,0.3674476096132458,0.37457460431875506,balanced,3,2.116,18,50.0,0.304,0.723,0.378,0.714,0.273,0.713,0.577,0.495,0.56,0.35
354,CSE,0.6477433715807092,0.4950581969037879,balanced,6,2.9,24,66.0,0.553,0.863,0.604,0.869,0.877,0.929,0.533,0.639,0.832,0.569
355,CSE,0.8103788010854728,0.474684472032177,balanced,5,3.765,17,51.0,0.942,0.928,0.888,0.74,0.593,0.886,0.98,0.674,0.777,0.725
356,CCE,0.6456428579494754,0.46622597221015266,major_progress,2,2.842,11,31.0,0.911,0.744,0.463,0.708,0.665,0.658,0.452,0.98,0.653,0.828
357,ECE,0.5929311829225122,0.5455413066282356,balanced,6,2.891,29,81.0,0.674,0.552,0.58,0.684,0.722,0.6,0.393,0.366,0.433,0.583
358,ECE,0.7234065466104855,0.44299487350414024,gpa_protective,2,3.043,10,28.0,0.918,0.98,0.699,0.571,0.707,0.95,0.93,0.725,0.746,0.668
359,ECE,0.42136810985191686,0.29384436930060975,balanced,2,2.146,10,28.0,0.516,0.315,0.05,0.194,0.346,0.05,0.663,0.27,0.289,0.311
360,CCE,0.7026130847298027,0.6300924748504229,gpa_protective,3,3.62,17,45.0,0.823,0.559,0.746,0.98,0.828,0.678,0.726,0.745,0.595,0.578
361,CCE,0.7748051576651253,0.30302532157628387,balanced,2,3.193,10,28.0,0.91,0.954,0.534,0.98,0.941,0.51,0.706,0.702,0.58,0.568
362,CSE,0.6867454518622735,0.37851368371952615,major_progress,3,3.205,15,43.0,0.566,0.576,0.657,0.825,0.849,0.918,0.565,0.944,0.648,0.836
363,CCE,0.5853535669674952,0.4692768763366704,gpa_protective,4,3.155,22,60.0,0.733,0.876,0.809,0.83,0.812,0.486,0.619,0.444,0.678,0.701
364,CSE,0.6342857352128479,0.6715081733217623,gpa_protective,7,3.006,29,81.0,0.404,0.839,0.62,0.653,0.446,0.98,0.719,0.784,0.276,0.403
365,CSE,0.3754059251446948,0.43689883697585935,balanced,7,2.419,18,52.0,0.299,0.517,0.181,0.606,0.249,0.101,0.337,0.666,0.151,0.582
366,CSE,0.3204189142796718,0.2735406142617043,balanced,4,1.981,23,63.0,0.582,0.221,0.354,0.374,0.266,0.418,0.416,0.089,0.243,0.551
367,CSE,0.7297062767121724,0.14278017149482555,balanced,6,3.083,30,82.0,0.708,0.725,0.725,0.705,0.699,0.597,0.671,0.769,0.69,0.705
368,CCE,0.49360871507355386,0.40493951253272104,major_progress,6,2.533,18,52.0,0.555,0.598,0.36,0.32,0.49,0.263,0.599,0.464,0.427,0.431
369,CCE,0.6388639479652648,0.6250633147131117,gpa_protective,7,3.398,20,58.0,0.502,0.873,0.599,0.328,0.385,0.951,0.474,0.285,0.54,0.774
370,CCE,0.501277731536119,0.7681176129650638,gpa_protective,8,2.706,27,77.0,0.66,0.395,0.581,0.341,0.451,0.421,0.659,0.411,0.534,0.695
371,CCE,0.5986400975287667,0.3231344980431798,gpa_protective,7,2.81,35,99.0,0.818,0.609,0.454,0.662,0.516,0.758,0.686,0.431,0.706,0.745
372,CSE,0.619390256973735,0.5583715237610405,balanced,4,2.939,21,59.0,0.877,0.484,0.398,0.882,0.659,0.795,0.836,0.642,0.539,0.669
373,CSE,0.521351126592103,0.4321264862642484,balanced,3,2.649,17,43.0,0.407,0.806,0.662,0.219,0.835,0.468,0.489,0.655,0.267,0.594
374,CSE,0.48074213740686894,0.7801009525698384,major_progress,2,2.425,12,32.0,0.512,0.684,0.279,0.453,0.385,0.557,0.793,0.822,0.601,0.528
375,CSE,0.6607624527979624,0.5454952358809748,major_progress,6,2.948,31,87.0,0.462,0.621,0.64,0.713,0.736,0.749,0.582,0.658,0.404,0.666
376,ECE,0.44763594627395675,0.4854301578686004,gpa_protective,6,2.062,23,65.0,0.593,0.05,0.662,0.343,0.517,0.629,0.593,0.36,0.05,0.13
377,CCE,0.45656983836008297,0.17537397170923888,balanced,2,2.57,10,30.0,0.832,0.386,0.743,0.698,0.365,0.832,0.513,0.965,0.42,0.525
378,CSE,0.7350241601070014,0.5809025014682504,balanced,5,3.256,24,62.0,0.539,0.936,0.98,0.836,0.6,0.608,0.938,0.57,0.546,0.98
379,ECE,0.6966689782752695,0.3539784968345745,balanced,5,3.378,26,72.0,0.777,0.98,0.549,0.685,0.511,0.938,0.872,0.696,0.98,0.887
380,CSE,0.7264293932398338,0.5037527581582043,gpa_protective,3,3.417,15,41.0,0.925,0.585,0.723,0.98,0.8,0.98,0.805,0.74,0.845,0.971
381,ECE,0.690713707227939,0.7608871742758373,balanced,3,3.484,16,44.0,0.419,0.98,0.812,0.972,0.616,0.98,0.953,0.902,0.529,0.651
382,ECE,0.5899769454067454,0.6500069152007995,balanced,8,2.849,38,108.0,0.492,0.507,0.391,0.603,0.569,0.77,0.718,0.569,0.5,0.861
383,CSE,0.5308290690652029,0.6768211864451136,major_progress,6,2.622,24,68.0,0.544,0.497,0.417,0.519,0.414,0.51,0.703,0.631,0.501,0.75
384,ECE,0.8011531938122157,0.9445749162200716,gpa_protective,7,3.511,23,63.0,0.808,0.98,0.821,0.609,0.98,0.678,0.877,0.834,0.74,0.78
385,CCE,0.74944257702468,0.7726102602971668,gpa_protective,7,3.553,27,75.0,0.681,0.641,0.693,0.888,0.954,0.833,0.458,0.674,0.811,0.591
386,ECE,0.6746895225587952,0.7275273019373641,balanced,2,3.243,12,30.0,0.698,0.743,0.674,0.808,0.723,0.98,0.407,0.476,0.568,0.955
387,CSE,0.32165099329693586,0.4048860608882753,gpa_protective,3,1.931,13,39.0,0.447,0.064,0.651,0.149,0.292,0.326,0.642,0.197,0.243,0.37
388,CSE,0.6307650868570194,0.5655090949783763,major_progress,3,3.235,14,40.0,0.859,0.605,0.641,0.681,0.381,0.507,0.708,0.501,0.746,0.953
389,ECE,0.6136939218212194,0.5935423011581044,balanced,8,3.447,24,68.0,0.716,0.386,0.559,0.688,0.9,0.96,0.545,0.863,0.624,0.813
390,CCE,0.7165858855702678,0.5833987099031964,major_progress,4,3.154,21,61.0,0.624,0.589,0.884,0.448,0.778,0.98,0.83,0.72,0.562,0.699
391,CCE,0.8722390107017611,0.636522876554807,balanced,3,3.536,17,47.0,0.705,0.98,0.925,0.98,0.98,0.98,0.956,0.361,0.685,0.98
392,ECE,0.37165680150751085,0.2532751684853216,gpa_protective,7,2.187,29,85.0,0.335,0.177,0.456,0.344,0.476,0.076,0.445,0.469,0.15,0.554
393,CSE,0.9358351586688427,0.5765113015279845,gpa_protective,3,3.558,17,45.0,0.94,0.98,0.98,0.98,0.714,0.98,0.98,0.739,0.98,0.98
394,CSE,0.6342927248453831,0.4771490224755521,balanced,7,2.757,27,77.0,0.478,0.602,0.435,0.614,0.526,0.766,0.344,0.889,0.23,0.501
395,CCE,0.5736158381070585,0.4972451987818541,gpa_protective,2,2.582,13,33.0,0.601,0.603,0.587,0.432,0.518,0.383,0.73,0.98,0.377,0.544
396,ECE,0.37732880247798567,0.3076378358943723,gpa_protective,6,2.198,31,83.0,0.29,0.217,0.46,0.32,0.49,0.167,0.174,0.556,0.131,0.574
397,CCE,0.8245264731750107,0.6585760396845529,balanced,3,3.683,15,41.0,0.782,0.549,0.667,0.73,0.862,0.607,0.98,0.496,0.739,0.794
398,ECE,0.3622795949962871,0.9296522082226395,balanced,6,2.19,26,70.0,0.494,0.644,0.25,0.215,0.15,0.429,0.635,0.325,0.58,0.43
399,CCE,0.8692760456594267,0.4447307948139021,gpa_protective,8,4.0,28,80.0,0.98,0.961,0.688,0.763,0.854,0.692,0.753,0.731,0.771,0.98
400,ECE,0.7665784010240952,0.536291692217325,balanced,8,3.536,39,113.0,0.98,0.693,0.848,0.744,0.98,0.423,0.98,0.79,0.482,0.775
401,ECE,0.6794237292462191,0.3096920713852487,gpa_protective,3,2.783,12,36.0,0.898,0.501,0.753,0.146,0.803,0.569,0.883,0.77,0.745,0.782
402,CSE,0.7410904433633518,0.6450067293794123,major_progress,4,3.514,20,56.0,0.966,0.618,0.521,0.749,0.951,0.848,0.97,0.772,0.682,0.98
403,ECE,0.682431354251679,0.14520332305654812,balanced,7,3.082,19,55.0,0.903,0.691,0.683,0.792,0.459,0.618,0.799,0.547,0.782,0.663
404,CSE,0.6180960396910681,0.09635822515440708,balanced,6,2.951,29,81.0,0.303,0.481,0.465,0.621,0.539,0.88,0.919,0.966,0.562,0.633
405,CSE,0.4012444895765963,0.7572057300269589,gpa_protective,2,2.197,11,29.0,0.12,0.41,0.362,0.474,0.262,0.473,0.676,0.414,0.38,0.273
406,CCE,0.16266415373921164,0.7820979027991384,gpa_protective,5,1.686,26,74.0,0.129,0.096,0.05,0.228,0.211,0.072,0.088,0.222,0.14,0.383
407,CSE,0.551277336179939,0.6418380191222027,gpa_protective,4,2.559,22,64.0,0.728,0.783,0.507,0.425,0.483,0.75,0.856,0.391,0.396,0.232
408,CCE,0.749697249399157,0.8605741106279483,major_progress,2,3.184,11,31.0,0.882,0.734,0.706,0.804,0.859,0.696,0.814,0.783,0.725,0.9
409,CCE,0.2551107439757644,0.3191597552560845,balanced,3,1.81,17,49.0,0.293,0.161,0.05,0.236,0.673,0.355,0.506,0.44,0.29,0.379
410,CSE,0.7156460758836899,0.7242340433220358,balanced,3,3.327,13,37.0,0.832,0.684,0.929,0.727,0.98,0.851,0.762,0.737,0.98,0.41
411,CSE,0.7581659894624224,0.4810334956662203,balanced,2,3.0,10,28.0,0.617,0.813,0.507,0.462,0.98,0.98,0.652,0.82,0.726,0.466
412,ECE,0.6503325953456913,0.4193729749420485,gpa_protective,2,3.222,9,27.0,0.789,0.319,0.647,0.98,0.833,0.549,0.791,0.627,0.604,0.477
413,CSE,0.7261711316642683,0.21489894011712302,gpa_protective,3,2.909,15,43.0,0.696,0.729,0.876,0.55,0.714,0.702,0.969,0.601,0.585,0.85
414,ECE,0.9056855015514047,0.6927064739640444,balanced,2,3.7,10,28.0,0.765,0.804,0.6,0.98,0.738,0.98,0.725,0.98,0.642,0.98
415,CCE,0.5403531905038509,0.43035029940048025,balanced,6,2.708,30,86.0,0.769,0.276,0.718,0.463,0.773,0.37,0.593,0.481,0.351,0.373
416,CCE,0.40195801273321646,0.6853083107688931,gpa_protective,3,1.953,17,45.0,0.374,0.407,0.472,0.282,0.331,0.872,0.716,0.296,0.652,0.478
417,ECE,0.5561039737573553,0.7377639191687787,balanced,6,2.441,23,63.0,0.532,0.729,0.98,0.363,0.381,0.6,0.589,0.81,0.656,0.331
418,CCE,0.5680840597488704,0.33984320312714983,balanced,8,2.268,22,62.0,0.29,0.576,0.523,0.668,0.782,0.132,0.465,0.796,0.471,0.344
419,ECE,0.5275360442181353,0.7811358542248769,balanced,7,2.788,33,93.0,0.668,0.485,0.639,0.411,0.62,0.793,0.548,0.482,0.409,0.419
420,CSE,0.47081779712559146,0.5664599012482203,gpa_protective,6,2.413,29,85.0,0.576,0.778,0.705,0.284,0.683,0.214,0.609,0.23,0.429,0.417
421,CCE,0.7917481238611211,0.49942633877115905,balanced,7,3.433,32,90.0,0.861,0.718,0.853,0.645,0.868,0.98,0.641,0.98,0.667,0.959
422,CCE,0.7084599686952608,0.27007739501225153,balanced,5,3.01,27,79.0,0.665,0.713,0.735,0.501,0.606,0.481,0.715,0.718,0.698,0.959
423,CCE,0.3359228569238122,0.4731053513614398,balanced,3,2.402,15,43.0,0.145,0.227,0.05,0.528,0.255,0.506,0.38,0.177,0.284,0.36
424,ECE,0.585056197749586,0.19286272883961056,balanced,7,2.935,20,60.0,0.694,0.545,0.604,0.613,0.731,0.98,0.334,0.71,0.757,0.613
425,CSE,0.5361504025151231,0.5802192878335132,balanced,6,2.737,20,56.0,0.523,0.619,0.33,0.598,0.507,0.277,0.455,0.524,0.39,0.448
426,CCE,0.29124193913922536,0.7889108636521494,gpa_protective,3,1.705,15,43.0,0.266,0.261,0.17,0.258,0.473,0.348,0.226,0.184,0.304,0.354
427,ECE,0.5289823155946611,0.41403636690529405,balanced,4,2.824,18,50.0,0.83,0.814,0.277,0.354,0.702,0.559,0.67,0.607,0.692,0.46
428,CCE,0.6930506264973307,0.22705947827054046,gpa_protective,8,3.505,33,95.0,0.772,0.88,0.824,0.526,0.444,0.338,0.695,0.98,0.687,0.962
429,CCE,0.809668434011636,0.5082011921683609,balanced,2,3.308,10,26.0,0.277,0.67,0.783,0.658,0.954,0.279,0.866,0.98,0.91,0.81
430,ECE,0.27230227386502837,0.6830491047664292,gpa_protective,6,2.017,30,84.0,0.203,0.593,0.131,0.449,0.264,0.344,0.476,0.591,0.465,0.529
431,ECE,0.5216647513160662,0.6661815279978492,balanced,2,2.689,10,28.0,0.348,0.775,0.498,0.558,0.514,0.744,0.832,0.563,0.489,0.56
432,CSE,0.8330420754511728,0.5322198135895712,major_progress,7,3.592,22,62.0,0.835,0.837,0.98,0.82,0.98,0.933,0.98,0.553,0.98,0.977
433,CSE,0.7627376114540938,0.6328526448601999,balanced,5,3.242,23,65.0,0.457,0.861,0.876,0.633,0.758,0.958,0.919,0.806,0.98,0.869
434,CSE,0.8527686795113963,0.6349820203645189,major_progress,5,3.649,26,76.0,0.98,0.941,0.907,0.961,0.694,0.582,0.73,0.931,0.98,0.881
435,CCE,0.4877290950208069,0.7330180877168738,balanced,7,2.801,26,76.0,0.346,0.151,0.493,0.57,0.557,0.403,0.435,0.658,0.619,0.679
436,CCE,0.21339058272854564,0.6737483637573579,balanced,6,2.153,21,59.0,0.144,0.468,0.139,0.05,0.328,0.276,0.05,0.05,0.229,0.304
437,CCE,0.6796716586362973,0.2039927854048087,balanced,2,3.059,12,32.0,0.737,0.368,0.441,0.848,0.785,0.697,0.423,0.568,0.672,0.531
438,CSE,0.59047743782511,0.18844161725530836,balanced,4,2.817,21,59.0,0.557,0.494,0.679,0.926,0.865,0.594,0.151,0.811,0.71,0.668
439,CSE,0.24849037367524157,0.3961631384947191,balanced,5,1.949,24,70.0,0.286,0.429,0.357,0.432,0.227,0.436,0.578,0.45,0.245,0.319
440,CCE,0.7644455839108681,0.4722728933067337,major_progress,3,3.351,17,47.0,0.978,0.525,0.92,0.98,0.737,0.398,0.98,0.903,0.815,0.624
441,ECE,0.8017914879776983,0.3577915994592716,balanced,4,3.559,24,64.0,0.778,0.815,0.825,0.927,0.634,0.854,0.547,0.98,0.678,0.806
442,CSE,0.7264271547784128,0.16789581253263608,balanced,8,3.174,18,50.0,0.709,0.828,0.855,0.791,0.509,0.846,0.917,0.662,0.944,0.628
443,ECE,0.5254283234442959,0.4224868057113046,gpa_protective,7,2.435,34,98.0,0.533,0.561,0.725,0.471,0.902,0.475,0.471,0.294,0.544,0.646
444,CSE,0.9748318675070792,0.8265719588643187,balanced,2,3.829,10,28.0,0.98,0.854,0.955,0.98,0.98,0.98,0.69,0.98,0.98,0.98
445,CCE,0.6284342983128649,0.24948537812816649,gpa_protective,6,2.908,31,85.0,0.441,0.486,0.812,0.726,0.504,0.693,0.98,0.532,0.799,0.838
446,ECE,0.5549331746926347,0.7104007205558397,balanced,8,2.706,18,50.0,0.205,0.382,0.804,0.697,0.574,0.745,0.399,0.582,0.693,0.52
447,CSE,0.6749232228843922,0.49420300782183235,gpa_protective,8,3.31,21,61.0,0.846,0.681,0.596,0.98,0.535,0.702,0.603,0.378,0.98,0.569
448,CCE,0.193222202435121,0.686503027326868,balanced,5,1.448,25,73.0,0.148,0.05,0.169,0.099,0.522,0.05,0.101,0.229,0.196,0.213
449,CSE,0.6771793415690799,0.5662398540832775,balanced,4,3.178,20,54.0,0.973,0.911,0.525,0.709,0.739,0.469,0.971,0.74,0.627,0.31
450,CSE,0.32206493584435936,0.24740706466071044,balanced,4,2.008,22,60.0,0.197,0.05,0.403,0.498,0.274,0.373,0.368,0.25,0.466,0.248
451,CCE,0.7879033346838221,0.4846350891539374,balanced,7,3.372,36,100.0,0.466,0.776,0.668,0.781,0.742,0.655,0.728,0.98,0.782,0.83
452,ECE,0.62928073903958,0.4895551174674625,gpa_protective,5,2.747,26,74.0,0.861,0.949,0.45,0.498,0.528,0.648,0.573,0.636,0.711,0.596
453,CCE,0.721914819998333,0.40390746674214734,gpa_protective,7,3.368,23,65.0,0.746,0.734,0.657,0.586,0.862,0.708,0.762,0.667,0.734,0.891
454,CSE,0.7252306859789057,0.3210110408537411,major_progress,7,3.278,26,74.0,0.738,0.776,0.815,0.885,0.809,0.788,0.98,0.747,0.967,0.721
455,CSE,0.7862652519951727,0.7735740158228788,balanced,5,3.463,24,68.0,0.729,0.683,0.911,0.916,0.724,0.834,0.555,0.723,0.737,0.676
456,ECE,0.8505140039176259,0.6663734447729005,gpa_protective,8,3.715,26,74.0,0.733,0.727,0.874,0.74,0.98,0.98,0.98,0.908,0.88,0.72
457,CCE,0.7812283469418153,0.46636012905124613,balanced,4,3.439,22,64.0,0.943,0.887,0.8,0.98,0.634,0.582,0.98,0.628,0.721,0.92
458,ECE,0.7303477547158836,0.5030438606104285,balanced,6,2.981,24,68.0,0.387,0.406,0.762,0.737,0.685,0.593,0.67,0.913,0.682,0.781
459,CCE,0.5557966939381771,0.05,balanced,6,2.801,28,80.0,0.915,0.436,0.383,0.382,0.488,0.261,0.481,0.471,0.484,0.596
460,ECE,0.6238494070883632,0.6658919459635461,balanced,7,3.076,28,76.0,0.626,0.56,0.69,0.98,0.724,0.516,0.645,0.791,0.52,0.586
461,CSE,0.685755325660362,0.5969298239728862,gpa_protective,2,3.511,9,27.0,0.808,0.937,0.887,0.408,0.696,0.864,0.552,0.504,0.653,0.696
462,CCE,0.4145517967490982,0.7918940965710137,gpa_protective,5,2.337,24,70.0,0.489,0.05,0.539,0.37,0.389,0.259,0.465,0.643,0.353,0.406
463,CCE,0.7024067753982431,0.5531437352873957,balanced,6,3.28,31,85.0,0.98,0.579,0.931,0.798,0.647,0.703,0.576,0.855,0.98,0.703
464,CSE,0.7741595790655942,0.572109453170652,gpa_protective,2,3.091,12,32.0,0.886,0.647,0.737,0.98,0.857,0.493,0.739,0.662,0.407,0.828
465,ECE,0.24475056214796184,0.7272485471588798,major_progress,7,2.055,36,100.0,0.05,0.28,0.257,0.311,0.541,0.221,0.578,0.499,0.279,0.255
466,CCE,0.39055956624750127,0.20411662891534355,major_progress,4,2.146,23,63.0,0.424,0.212,0.43,0.679,0.549,0.313,0.301,0.799,0.359,0.277
467,CCE,0.8088855932519455,0.5802959364016117,balanced,5,3.779,23,67.0,0.98,0.953,0.833,0.98,0.915,0.97,0.87,0.663,0.98,0.98
468,CSE,0.5421116472019993,0.4821997424869441,gpa_protective,2,2.508,10,26.0,0.789,0.445,0.41,0.671,0.24,0.593,0.505,0.45,0.418,0.665
469,CSE,0.4450667056547638,0.3408189354814097,balanced,7,2.212,29,81.0,0.692,0.475,0.173,0.687,0.411,0.747,0.693,0.333,0.512,0.231
470,ECE,0.3503548093424178,0.6243459667750537,balanced,8,1.961,38,104.0,0.662,0.364,0.05,0.261,0.555,0.277,0.285,0.432,0.543,0.497
471,ECE,0.7220324171172502,0.6369977992934663,balanced,6,3.623,27,77.0,0.706,0.573,0.98,0.922,0.67,0.612,0.696,0.98,0.754,0.89
472,CCE,0.6275619321446393,0.3273504334138273,gpa_protective,4,2.967,21,57.0,0.741,0.755,0.533,0.732,0.581,0.623,0.975,0.694,0.63,0.664
473,ECE,0.6674211660799718,0.4585345102188981,major_progress,5,2.878,26,72.0,0.628,0.69,0.741,0.826,0.678,0.207,0.544,0.83,0.602,0.658
474,CSE,0.4695388552968522,0.42036420103683164,major_progress,6,2.634,31,85.0,0.764,0.596,0.541,0.729,0.491,0.498,0.801,0.559,0.616,0.268
475,CCE,0.6086589312992693,0.6783925048654851,gpa_protective,3,2.789,16,46.0,0.583,0.782,0.552,0.448,0.567,0.344,0.953,0.98,0.597,0.631
476,CSE,0.5381295959874002,0.6965371182488139,balanced,4,2.894,20,50.0,0.764,0.952,0.756,0.653,0.433,0.495,0.612,0.495,0.452,0.393
477,CCE,0.44747226342881674,0.47751058270492036,gpa_protective,7,2.384,31,89.0,0.466,0.633,0.613,0.429,0.593,0.938,0.545,0.734,0.43,0.461
478,CCE,0.5568390721539389,0.6206703618736226,gpa_protective,5,3.306,22,62.0,0.978,0.842,0.508,0.801,0.748,0.449,0.561,0.794,0.347,0.859
479,CCE,0.5433856046599539,0.3023182242253941,gpa_protective,7,2.432,37,101.0,0.828,0.629,0.585,0.415,0.464,0.474,0.695,0.794,0.631,0.516
480,ECE,0.6529860101173256,0.5024975929175166,balanced,2,2.92,10,30.0,0.658,0.929,0.76,0.69,0.529,0.508,0.83,0.493,0.658,0.462
481,ECE,0.6821981100384371,0.6029900547893908,balanced,6,3.036,26,76.0,0.614,0.611,0.519,0.465,0.815,0.485,0.879,0.609,0.631,0.502
482,CSE,0.5288603364313507,0.684118907885317,gpa_protective,4,2.829,22,62.0,0.62,0.649,0.779,0.778,0.943,0.658,0.463,0.43,0.58,0.576
483,ECE,0.8102556735931329,0.6929558446325064,major_progress,5,3.782,18,50.0,0.695,0.798,0.631,0.853,0.98,0.888,0.98,0.98,0.883,0.885
484,CCE,0.5962624427636501,0.7489632687077592,major_progress,6,2.976,18,50.0,0.628,0.443,0.552,0.63,0.264,0.877,0.577,0.739,0.495,0.667
485,CSE,0.8243373760288542,0.5565425027012412,balanced,4,3.406,22,62.0,0.729,0.949,0.75,0.98,0.864,0.98,0.98,0.541,0.819,0.81
486,CSE,0.523812156426291,0.1732577448469677,balanced,7,2.695,14,38.0,0.072,0.303,0.581,0.311,0.472,0.361,0.825,0.572,0.447,0.655
487,ECE,0.7174265612910864,0.3509544353828939,major_progress,2,3.246,10,28.0,0.637,0.437,0.966,0.925,0.726,0.854,0.862,0.605,0.608,0.578
488,CSE,0.7616631408165146,0.7006580532598522,gpa_protective,2,3.367,9,27.0,0.562,0.98,0.729,0.897,0.863,0.98,0.832,0.554,0.864,0.658
489,CCE,0.5656875545056165,0.33131923234153615,balanced,2,2.579,10,28.0,0.333,0.769,0.601,0.98,0.394,0.359,0.75,0.611,0.405,0.724
490,ECE,0.5158629552718935,0.794934579282523,gpa_protective,6,2.591,22,66.0,0.506,0.387,0.564,0.431,0.581,0.471,0.603,0.653,0.361,0.363
491,CSE,0.548838233381338,0.7241067489771826,balanced,7,2.438,30,88.0,0.188,0.446,0.572,0.431,0.417,0.629,0.299,0.833,0.742,0.47
492,CSE,0.3922948656257424,0.27574954355692827,major_progress,6,2.231,21,61.0,0.495,0.348,0.373,0.615,0.278,0.624,0.119,0.547,0.143,0.501
493,CSE,0.5644379689870512,0.44662425929702065,gpa_protective,4,2.711,19,57.0,0.939,0.565,0.602,0.761,0.875,0.576,0.366,0.304,0.574,0.523
494,ECE,0.6111710528570818,0.5692366455017693,gpa_protective,4,2.725,19,53.0,0.686,0.443,0.402,0.69,0.284,0.435,0.655,0.98,0.553,0.719
495,CCE,0.6664748118728454,0.5870531505215277,balanced,3,3.016,13,37.0,0.493,0.432,0.732,0.63,0.781,0.919,0.644,0.446,0.949,0.656
496,CSE,0.4293395568523814,0.5958534962726011,major_progress,2,1.938,12,32.0,0.874,0.407,0.217,0.339,0.782,0.561,0.188,0.306,0.481,0.663
497,CCE,0.8864055584623811,0.2868039802102995,gpa_protective,8,3.728,40,112.0,0.65,0.937,0.759,0.766,0.98,0.979,0.98,0.897,0.302,0.809
498,ECE,0.44174135621557925,0.5194185001875136,balanced,7,2.581,20,58.0,0.466,0.75,0.568,0.317,0.423,0.407,0.472,0.54,0.526,0.394
499,CCE,0.576846432311894,0.2838376284750869,balanced,4,2.478,23,63.0,0.6,0.671,0.496,0.688,0.462,0.824,0.647,0.349,0.583,0.643
500,CCE,0.5882338315909408,0.23161241409036323,balanced,2,2.41,11,31.0,0.553,0.426,0.732,0.535,0.438,0.824,0.448,0.362,0.789,0.473
501,ECE,0.6529884515551462,0.5780835540239576,gpa_protective,6,3.265,28,82.0,0.785,0.765,0.758,0.344,0.843,0.903,0.626,0.819,0.713,0.829
502,CSE,0.4304269286019879,0.19444880149545551,balanced,3,1.978,16,46.0,0.641,0.543,0.313,0.578,0.363,0.574,0.662,0.445,0.651,0.244
503,CSE,0.9088687208070643,0.4878916780362381,balanced,4,3.746,21,57.0,0.677,0.98,0.824,0.98,0.519,0.883,0.895,0.969,0.979,0.98
504,CCE,0.4110098317484299,0.15553482103478644,balanced,4,2.083,20,58.0,0.585,0.533,0.41,0.05,0.246,0.336,0.706,0.655,0.294,0.861
505,ECE,0.5142775869727186,0.5377369238294011,balanced,3,2.006,17,49.0,0.507,0.535,0.591,0.283,0.282,0.95,0.431,0.578,0.473,0.549
506,CSE,0.8259906582237317,0.3352520604229144,gpa_protective,4,3.52,17,49.0,0.929,0.617,0.98,0.98,0.683,0.636,0.916,0.647,0.922,0.618
507,CCE,0.8129271711815562,0.6614287917951412,major_progress,8,3.889,20,56.0,0.98,0.766,0.738,0.84,0.892,0.98,0.794,0.897,0.595,0.82
508,ECE,0.6115589516541863,0.6849050238732575,balanced,6,2.771,29,83.0,0.574,0.782,0.9,0.577,0.646,0.64,0.656,0.278,0.357,0.329
509,CSE,0.687962923423546,0.36761095928248605,major_progress,2,2.442,11,31.0,0.563,0.746,0.671,0.436,0.673,0.703,0.692,0.752,0.64,0.666
510,CCE,0.8247974583696221,0.3813776568565891,gpa_protective,8,3.586,30,84.0,0.852,0.808,0.603,0.484,0.98,0.82,0.942,0.86,0.787,0.767
511,CSE,0.8435945264113607,0.8696240197533507,balanced,5,3.923,14,40.0,0.567,0.848,0.98,0.98,0.772,0.937,0.634,0.729,0.98,0.874
