student_id,course_code,grade,grade_points
1349,ECON303,C+,2.3
1349,ENGR101,C,2.0
1349,ECE302,C+,2.3
1349,CS204,B,3.0
1349,ECE305,D,1.0
1349,PSYC302,C,2.0
1349,ECON302,D,1.0
1349,BIO302,C-,1.7
1349,ART204,B-,2.7
1349,ECON203,C-,1.7
1349,MATH206,D+,1.3
1349,MED102,B+,3.3
1349,ECE205,D+,1.3
1349,ENGL401,C,2.0
1349,STAT101,C,2.0
1349,MED401,B+,3.3
1349,ART101,C+,2.3
1349,POL202,C+,2.3
1349,ENGL202,D,1.0
1349,SOC102,C+,2.3
1349,CS104,C,2.0
1349,MED302,D,1.0
1349,PHIL401,F,0.0
1349,CS403,F,0.0
1349,CHEM203,D+,1.3
1349,CS402,D,1.0
1349,MATH404,C,2.0
1349,PHYS402,D+,1.3
1349,SOC101,C+,2.3
1349,ECE402,C,2.0
1349,MED303,D,1.0
1349,CHEM301,B-,2.7
1350,HIST101,D+,1.3
1350,STAT202,C,2.0
1350,MED102,C+,2.3
1350,MED301,C,2.0
1350,ART401,D,1.0
1350,ECON302,B-,2.7
1350,PHYS202,C,2.0
1350,ENGR201,C+,2.3
1350,ECON101,C-,1.7
1350,ART101,C+,2.3
1350,ECE204,C-,1.7
1350,ECE203,C-,1.7
1350,BIO303,C,2.0
1350,ECON202,C-,1.7
1350,LAW204,C+,2.3
1350,MED401,C+,2.3
1350,SOC202,C-,1.7
1350,SOC302,C+,2.3
1350,BUS203,C,2.0
1350,POL103,C,2.0
1350,ENGL302,C,2.0
1350,ART204,C,2.0
1350,SOC102,B,3.0
1350,ECE104,C+,2.3
1350,PSYC401,B+,3.3
1350,MED202,C+,2.3
1350,SOC304,D,1.0
1350,CS303,C-,1.7
1350,PSYC102,C-,1.7
1350,PHIL401,D+,1.3
1351,STAT303,C-,1.7
1351,CS202,C-,1.7
1351,MUS101,D,1.0
1351,PHIL101,C+,2.3
1351,MATH403,D,1.0
1351,ECON401,D,1.0
1351,MATH203,D,1.0
1351,POL103,B-,2.7
1351,PSYC301,C,2.0
1351,MATH207,F,0.0
1351,CS401,C,2.0
1351,ECE304,C,2.0
1351,PHYS205,D,1.0
1351,PSYC203,C+,2.3
1351,ENGR302,C+,2.3
1351,ECON203,D+,1.3
1352,BUS302,D,1.0
1352,ART303,D+,1.3
1352,CS403,D,1.0
1352,ECON102,C-,1.7
1352,SOC201,D,1.0
1352,SOC303,C,2.0
1352,ECON202,C-,1.7
1352,ECE204,C-,1.7
1352,CS101,B-,2.7
1352,PHIL201,C+,2.3
1352,PSYC302,B-,2.7
1352,ECE304,C-,1.7
1352,SOC202,C-,1.7
1352,PSYC202,C-,1.7
1352,CS102,C+,2.3
1353,ECE104,B-,2.7
1353,MUS101,B-,2.7
1353,PHYS401,F,0.0
1353,ART402,D,1.0
1353,CS206,F,0.0
1353,CHEM202,F,0.0
1353,CHEM201,C-,1.7
1353,MATH403,D,1.0
1353,PHYS203,C-,1.7
1353,MUS202,C-,1.7
1353,BUS401,F,0.0
1353,MATH206,D+,1.3
1353,PHYS103,D+,1.3
1353,CS402,D,1.0
1353,ENGR401,D+,1.3
1353,MUS301,C,2.0
1353,CS103,C+,2.3
1353,BIO103,D+,1.3
1353,CS302,C+,2.3
1353,MATH101,D,1.0
1353,CS102,D,1.0
1353,CS205,C,2.0
1353,ECE305,D,1.0
1353,ECON102,C,2.0
1353,POL202,D,1.0
1354,CS206,B-,2.7
1354,MATH302,B-,2.7
1354,ENGL302,B,3.0
1354,ECE305,C,2.0
1354,LAW103,B-,2.7
1354,PHIL301,C,2.0
1354,CS204,B-,2.7
1354,POL101,C+,2.3
1354,PHYS302,C-,1.7
1354,CS105,B-,2.7
1354,ECE204,B-,2.7
1354,SOC101,A-,3.7
1354,BIO203,B+,3.3
1354,LAW202,C,2.0
1354,BIO401,C+,2.3
1354,CS304,B-,2.7
1354,MATH201,B+,3.3
1354,ECON302,C,2.0
1354,ECE302,C+,2.3
1354,MATH207,B+,3.3
1354,ENGL401,B-,2.7
1355,ECE204,C,2.0
1355,MATH302,B-,2.7
1355,CHEM302,C+,2.3
1355,LAW402,C,2.0
1355,CS207,B-,2.7
1355,PSYC301,B-,2.7
1355,CS303,C,2.0
1355,CHEM303,B+,3.3
1355,ART102,B-,2.7
1355,MED101,C+,2.3
1355,SOC201,C+,2.3
1355,BUS201,B,3.0
1355,STAT401,B-,2.7
1355,POL103,A-,3.7
1355,BIO103,C+,2.3
1355,CS401,B-,2.7
1355,ECON301,B,3.0
1355,CS301,C+,2.3
1355,CS201,B+,3.3
1355,CHEM103,B-,2.7
1355,HIST202,A-,3.7
1355,LAW303,C,2.0
1356,PHYS203,B,3.0
1356,MUS402,C,2.0
1356,MED402,C+,2.3
1356,ART401,A-,3.7
1356,CS306,C+,2.3
1356,MATH303,C-,1.7
1356,POL302,D+,1.3
1356,CS101,C+,2.3
1356,POL301,C-,1.7
1356,CS103,D+,1.3
1356,BIO204,D,1.0
1356,PHYS103,C,2.0
1356,PSYC101,B,3.0
1356,SOC202,C-,1.7
1356,MATH103,C-,1.7
1356,SOC401,C+,2.3
1356,MUS302,B+,3.3
1356,CS102,B+,3.3
1356,MATH205,B,3.0
1356,MATH403,C-,1.7
1356,PSYC201,B-,2.7
1356,CHEM102,C,2.0
1356,MATH302,C,2.0
1356,ENGL201,C-,1.7
1356,PHYS202,C,2.0
1356,MED204,D,1.0
1356,CS207,C-,1.7
1356,LAW202,C,2.0
1356,ART205,C,2.0
1356,ART302,C-,1.7
1356,BUS401,C+,2.3
1356,MATH301,C+,2.3
1356,ART201,B-,2.7
1356,PHIL201,B-,2.7
1357,LAW202,F,0.0
1357,ECE205,F,0.0
1357,PSYC203,F,0.0
1357,MATH304,F,0.0
1357,CS405,F,0.0
1357,BIO301,D,1.0
1357,BIO204,F,0.0
1357,BIO203,D,1.0
1357,PHYS402,F,0.0
1357,MUS303,F,0.0
1357,LAW304,F,0.0
1357,ECON303,D,1.0
1357,LAW402,F,0.0
1357,ART203,F,0.0
1357,MATH106,F,0.0
1357,ENGR401,F,0.0
1357,CHEM401,F,0.0
1357,PHYS303,F,0.0
1357,ENGR204,F,0.0
1357,PHYS101,D,1.0
1357,ECE101,F,0.0
1357,CS307,D,1.0
1357,MATH403,F,0.0
1357,SOC302,F,0.0
1357,STAT101,D,1.0
1357,MATH206,D,1.0
1357,PHIL301,F,0.0
1357,MATH402,D,1.0
1357,CS406,D,1.0
1358,MUS103,C,2.0
1358,ECE305,B,3.0
1358,SOC302,B,3.0
1358,MUS104,A,4.0
1358,PHYS204,B-,2.7
1358,ENGR203,A-,3.7
1358,PHIL202,A-,3.7
1358,CHEM103,C,2.0
1358,MATH207,B-,2.7
1358,ART104,B+,3.3
1358,BIO204,C,2.0
1358,CS302,B+,3.3
1358,MATH205,A-,3.7
1358,ECE301,B,3.0
1358,PHYS102,B-,2.7
1358,BIO102,B+,3.3
1358,MED402,B+,3.3
1358,PHYS302,C,2.0
1358,PHYS103,B-,2.7
1358,MATH404,A-,3.7
1358,MATH402,C+,2.3
1358,LAW302,A,4.0
1358,PSYC201,A-,3.7
1358,ART301,A-,3.7
1358,PSYC202,B,3.0
1358,PHYS305,B-,2.7
1358,BIO103,A,4.0
1358,STAT302,B,3.0
1358,STAT202,B+,3.3
1358,PHIL102,A-,3.7
1358,BIO202,A-,3.7
1358,CHEM401,B,3.0
1358,PHIL201,C,2.0
1358,BUS102,A-,3.7
1359,MED102,A-,3.7
1359,ECON302,B-,2.7
1359,POL402,C+,2.3
1359,SOC301,C,2.0
1359,PSYC102,B+,3.3
1359,ART103,B-,2.7
1359,MUS402,B-,2.7
1359,MATH201,B-,2.7
1359,ENGR102,B,3.0
1359,PHIL201,C,2.0
1359,PHYS303,B+,3.3
1359,HIST401,B+,3.3
1359,ENGL100,B,3.0
1359,ENGR303,B+,3.3
1359,SOC101,C+,2.3
1359,CS205,C+,2.3
1359,POL302,C+,2.3
1359,LAW302,C,2.0
1359,MATH401,C,2.0
1359,ECON303,B-,2.7
1359,ART201,C+,2.3
1359,PHYS104,C+,2.3
1359,CS304,B+,3.3
1359,SOC303,B-,2.7
1359,LAW402,B-,2.7
1359,MUS204,B+,3.3
1359,BIO303,B+,3.3
1359,MATH101,B+,3.3
1359,ART202,B,3.0
1359,ENGL101,B,3.0
1360,CHEM203,D,1.0
1360,ENGL401,C+,2.3
1360,STAT302,C,2.0
1360,HIST101,C,2.0
1360,BUS401,B-,2.7
1360,CS306,C-,1.7
1360,CHEM202,D,1.0
1360,PHYS401,D+,1.3
1360,ECON202,C+,2.3
1360,CHEM201,D+,1.3
1360,MATH105,C+,2.3
1360,BIO203,B+,3.3
1360,MATH404,D+,1.3
1360,POL102,C,2.0
1360,ENGR103,C-,1.7
1360,LAW403,C+,2.3
1361,MATH202,B-,2.7
1361,PHYS204,B-,2.7
1361,LAW403,C-,1.7
1361,PHYS401,C-,1.7
1361,ECON102,A-,3.7
1361,PHYS303,C-,1.7
1361,ENGL301,B-,2.7
1361,ECON303,C+,2.3
1361,STAT202,A-,3.7
1361,CHEM202,B-,2.7
1361,BIO201,B,3.0
1361,CS103,B-,2.7
1361,PHIL102,B+,3.3
1361,PHYS203,B-,2.7
1361,CHEM301,C+,2.3
1361,CHEM101,B+,3.3
1361,CS404,C-,1.7
1361,ECON203,B,3.0
1361,BIO101,C+,2.3
1361,BUS202,B+,3.3
1361,MATH302,C,2.0
1361,BIO401,B,3.0
1361,CHEM103,C+,2.3
1361,CS205,B+,3.3
1361,PHIL401,B-,2.7
1361,CS307,B-,2.7
1361,ENGR303,C+,2.3
1362,SOC301,C,2.0
1362,ENGR301,C-,1.7
1362,MUS103,B,3.0
1362,HIST202,B-,2.7
1362,STAT203,C,2.0
1362,MUS401,C,2.0
1362,ECE403,F,0.0
1362,PHIL401,C-,1.7
1362,MED204,B+,3.3
1362,ECON401,C,2.0
1362,BIO301,C+,2.3
1362,LAW304,C,2.0
1362,STAT301,C,2.0
1362,ECE401,B-,2.7
1362,BUS102,A-,3.7
1362,STAT401,C,2.0
1362,PHYS102,C,2.0
1362,LAW204,C+,2.3
1362,MUS402,D,1.0
1362,MED401,C+,2.3
1362,CHEM204,D,1.0
1362,CS305,C+,2.3
1362,CS206,C+,2.3
1362,PHYS301,D+,1.3
1363,ECE204,F,0.0
1363,ENGL302,D,1.0
1363,ART103,B-,2.7
1363,ECON101,A-,3.7
1363,PHIL202,B,3.0
1363,MATH301,C-,1.7
1363,ECE104,C+,2.3
1363,MUS402,D,1.0
1363,HIST102,C-,1.7
1363,MATH102,B-,2.7
1363,ART302,C,2.0
1363,CS202,C+,2.3
1363,BIO204,D,1.0
1363,STAT102,C-,1.7
1363,SOC402,D,1.0
1363,CHEM202,C,2.0
1363,MUS304,D+,1.3
1363,CS405,D+,1.3
1363,SOC201,D+,1.3
1363,ECON202,B-,2.7
1363,BUS301,C-,1.7
1363,MATH201,B-,2.7
1363,LAW403,C,2.0
1363,ECE101,C+,2.3
1363,PHIL302,C,2.0
1363,ECE301,D+,1.3
1363,ENGR401,C,2.0
1363,MATH207,C-,1.7
1363,MUS401,C,2.0
1364,PHYS403,C,2.0
1364,CS402,C,2.0
1364,BIO303,C,2.0
1364,ENGL301,B,3.0
1364,ECON401,B-,2.7
1364,PHYS305,C+,2.3
1364,MUS201,B+,3.3
1364,POL401,B,3.0
1364,BUS203,B,3.0
1364,SOC101,C+,2.3
1364,PHYS205,C+,2.3
1364,BUS101,B+,3.3
1364,CS206,B+,3.3
1364,LAW103,B-,2.7
1364,BIO301,C,2.0
1364,STAT302,B-,2.7
1364,BUS201,C+,2.3
1364,ECE402,C,2.0
1364,MED302,B+,3.3
1364,ENGR203,C,2.0
1364,PSYC201,A,4.0
1364,CHEM101,A,4.0
1364,MATH303,C+,2.3
1365,CS304,C-,1.7
1365,PHIL302,F,0.0
1365,PSYC401,D+,1.3
1365,MATH102,F,0.0
1365,LAW203,D,1.0
1365,CS401,F,0.0
1365,BIO201,D,1.0
1365,CS202,D,1.0
1365,SOC301,C-,1.7
1365,ENGL301,D,1.0
1365,CS305,C-,1.7
1365,MED301,D,1.0
1365,CS406,D,1.0
1365,ART203,D,1.0
1365,ART301,D+,1.3
1365,CS203,D,1.0
1365,CHEM103,F,0.0
1365,CS101,C-,1.7
1365,LAW103,D+,1.3
1365,SOC101,C+,2.3
1365,HIST202,F,0.0
1365,MATH104,C,2.0
1365,ENGL101,C-,1.7
1365,PSYC202,C-,1.7
1365,SOC203,F,0.0
1365,PHYS305,C-,1.7
1365,ENGR301,D,1.0
1365,PSYC102,D,1.0
1365,BIO203,C-,1.7
1365,POL204,F,0.0
1366,MATH303,D,1.0
1366,MUS104,F,0.0
1366,MATH203,D,1.0
1366,MED102,D,1.0
1366,ECON303,D,1.0
1366,PHYS103,F,0.0
1366,ECON102,D,1.0
1366,BIO101,F,0.0
1366,POL204,D,1.0
1366,CHEM302,F,0.0
1366,ART204,F,0.0
1366,PHYS104,D,1.0
1366,HIST101,F,0.0
1366,BIO203,D,1.0
1366,ECE403,F,0.0
1366,MED301,F,0.0
1366,POL103,D+,1.3
1366,CS204,D,1.0
1366,STAT102,F,0.0
1366,PSYC202,F,0.0
1366,CS104,D,1.0
1366,STAT203,F,0.0
1366,MATH401,D,1.0
1366,ENGR202,D,1.0
1367,POL202,C+,2.3
1367,ECON202,D,1.0
1367,LAW101,D,1.0
1367,HIST102,D,1.0
1367,POL102,C-,1.7
1367,ENGL301,F,0.0
1367,MATH206,D,1.0
1367,MUS104,F,0.0
1367,ENGL100,D,1.0
1367,ART401,F,0.0
1367,HIST401,D,1.0
1367,PHIL202,F,0.0
1367,STAT301,D,1.0
1367,LAW102,C,2.0
1367,BIO204,C-,1.7
1367,CS403,F,0.0
1367,HIST101,F,0.0
1367,MATH401,F,0.0
1367,CS406,D,1.0
1367,SOC303,F,0.0
1367,MUS101,D,1.0
1367,PHYS403,D,1.0
1367,PSYC101,D+,1.3
1367,PHYS301,D,1.0
1367,CHEM201,F,0.0
1368,ART303,C-,1.7
1368,CS306,B+,3.3
1368,SOC401,C,2.0
1368,MED301,D,1.0
1368,MUS101,C-,1.7
1368,CS405,B-,2.7
1368,MED203,C-,1.7
1368,MUS104,B,3.0
1368,LAW401,C,2.0
1368,MED202,B+,3.3
1368,SOC402,C,2.0
1368,MATH304,B-,2.7
1368,STAT101,A-,3.7
1368,ECE202,B-,2.7
1368,ECE101,C+,2.3
1368,ECE402,B+,3.3
1368,PSYC202,B-,2.7
1368,ENGL102,B-,2.7
1368,POL102,B,3.0
1368,MUS103,B,3.0
1368,CS105,B,3.0
1368,BIO204,C+,2.3
1368,CHEM202,C-,1.7
1368,STAT202,C,2.0
1368,ART203,C+,2.3
1369,PHYS401,F,0.0
1369,CS302,C+,2.3
1369,PHYS101,B+,3.3
1369,MUS201,C+,2.3
1369,ENGR302,C-,1.7
1369,ART204,D+,1.3
1369,SOC101,D,1.0
1369,ECON102,C,2.0
1369,ENGL100,B,3.0
1369,MUS401,C+,2.3
1369,ENGR202,C,2.0
1369,BUS302,B-,2.7
1369,ECE102,C,2.0
1369,MUS205,C+,2.3
1369,ART301,C-,1.7
1369,SOC304,C+,2.3
1369,BUS203,C+,2.3
1369,CS206,A-,3.7
1369,CHEM303,B,3.0
1369,HIST202,C+,2.3
1369,STAT201,C,2.0
1369,ENGL301,B+,3.3
1369,CS101,B-,2.7
1369,PHIL101,B,3.0
1369,ECE305,C-,1.7
1369,POL402,C,2.0
1369,POL102,B,3.0
1370,CHEM103,C-,1.7
1370,MED302,D,1.0
1370,BUS202,B-,2.7
1370,CS207,D,1.0
1370,PSYC302,D+,1.3
1370,HIST401,C-,1.7
1370,SOC101,C,2.0
1370,LAW302,C+,2.3
1370,ENGR204,C+,2.3
1370,BIO401,C-,1.7
1370,SOC304,C,2.0
1370,ECE104,C-,1.7
1370,ECE401,C,2.0
1370,CS202,C+,2.3
1370,CS405,C+,2.3
1370,HIST302,C+,2.3
1370,PSYC202,C-,1.7
1370,ENGR202,B-,2.7
1370,MED401,C+,2.3
1370,BUS102,B-,2.7
1370,POL201,C,2.0
1371,SOC102,C,2.0
1371,MATH401,C+,2.3
1371,MATH303,C-,1.7
1371,MED401,C,2.0
1371,BUS401,C+,2.3
1371,ENGR103,B+,3.3
1371,MED202,C,2.0
1371,MED204,B-,2.7
1371,CS301,C-,1.7
1371,MATH105,F,0.0
1371,PHIL302,C,2.0
1371,PHIL102,C+,2.3
1371,CS302,C+,2.3
1371,CS304,B-,2.7
1371,ART302,C+,2.3
1371,PHYS401,C-,1.7
1371,CS305,C-,1.7
1371,ART201,B,3.0
1371,BUS202,B+,3.3
1371,MUS103,B+,3.3
1371,BIO103,C-,1.7
1371,ECON202,C-,1.7
1371,MED303,F,0.0
1371,CHEM401,C+,2.3
1371,SOC204,C,2.0
1371,MATH202,C,2.0
1371,MUS202,B-,2.7
1371,ENGL102,B+,3.3
1371,POL204,B,3.0
1371,PHIL202,B,3.0
1371,ECE201,C+,2.3
1371,PHYS201,C,2.0
1372,POL202,B,3.0
1372,MATH105,C+,2.3
1372,PHYS403,C-,1.7
1372,ECE305,B+,3.3
1372,MUS101,C,2.0
1372,POL302,B+,3.3
1372,SOC101,C,2.0
1372,PSYC203,B,3.0
1372,MATH401,B-,2.7
1372,PHIL301,C-,1.7
1372,STAT401,C,2.0
1372,BUS301,A-,3.7
1372,CS407,C+,2.3
1372,BIO401,B-,2.7
1372,ART401,B,3.0
1372,MED302,B-,2.7
1372,MUS302,B-,2.7
1372,ART102,C+,2.3
1372,LAW303,B,3.0
1372,STAT302,C-,1.7
1372,MATH104,B,3.0
1372,MUS402,C,2.0
1372,ENGL201,C+,2.3
1372,PHIL201,B-,2.7
1373,MATH307,F,0.0
1373,ECON301,F,0.0
1373,CS403,F,0.0
1373,MUS401,F,0.0
1373,MUS304,D,1.0
1373,PHYS302,F,0.0
1373,POL302,F,0.0
1373,MATH306,D,1.0
1373,POL103,D,1.0
1373,ART304,D,1.0
1373,POL304,D,1.0
1373,ENGL201,F,0.0
1373,BUS401,D,1.0
1373,LAW301,F,0.0
1373,PHYS104,C-,1.7
1373,PHYS203,D,1.0
1373,MUS102,F,0.0
1373,PHIL202,F,0.0
1373,ECE305,D,1.0
1373,MED203,D,1.0
1373,ENGL202,D,1.0
1373,MED201,C+,2.3
1373,PHYS403,D,1.0
1373,MATH403,F,0.0
1373,SOC402,C-,1.7
1373,SOC204,D,1.0
1373,MATH302,F,0.0
1373,PHYS401,C-,1.7
1373,ECON102,F,0.0
1373,STAT102,D,1.0
1374,ART102,B,3.0
1374,MUS102,B+,3.3
1374,STAT302,B,3.0
1374,ECON203,B,3.0
1374,ECON302,B+,3.3
1374,PHYS303,B-,2.7
1374,MATH403,C-,1.7
1374,CS101,C,2.0
1374,LAW402,C,2.0
1374,PHYS401,B,3.0
1374,PHYS402,B,3.0
1374,POL402,B-,2.7
1374,MUS304,B,3.0
1374,SOC301,B,3.0
1374,POL103,B,3.0
1374,MED302,B-,2.7
1374,PHYS204,B-,2.7
1374,PHYS104,B-,2.7
1374,CHEM401,C,2.0
1374,MED101,B+,3.3
1374,PSYC401,C+,2.3
1374,ECE402,D+,1.3
1374,ECE301,B-,2.7
1374,ECE205,C+,2.3
1374,ENGR202,B,3.0
1374,ENGR302,C,2.0
1374,LAW103,B,3.0
1374,MUS402,B-,2.7
1374,CS403,C+,2.3
1374,ECE201,C,2.0
1374,MUS201,B,3.0
1374,BIO202,B,3.0
1375,BIO101,C+,2.3
1375,ART302,C+,2.3
1375,MATH105,C-,1.7
1375,CS203,B,3.0
1375,MATH302,F,0.0
1375,PHIL102,B,3.0
1375,ENGL202,B-,2.7
1375,ECON201,C+,2.3
1375,ART205,C+,2.3
1375,ENGR204,C,2.0
1375,LAW304,B,3.0
1375,MUS103,B+,3.3
1375,ECE204,C,2.0
1375,MED202,C,2.0
1375,BUS102,C,2.0
1375,ENGR103,C+,2.3
1375,SOC202,B-,2.7
1375,HIST401,B-,2.7
1375,ENGL401,D+,1.3
1375,ART201,B,3.0
1375,POL401,B+,3.3
1376,STAT301,D,1.0
1376,CS407,C-,1.7
1376,ENGR303,D,1.0
1376,ECON301,C,2.0
1376,ENGL201,B-,2.7
1376,BUS302,C,2.0
1376,SOC401,D+,1.3
1376,ECE205,C-,1.7
1376,HIST201,C+,2.3
1376,MATH306,F,0.0
1376,CS103,B-,2.7
1376,STAT201,D,1.0
1376,PHIL401,C-,1.7
1376,MED202,C,2.0
1376,ENGL100,D+,1.3
1376,ECON401,C,2.0
1376,HIST401,B-,2.7
1376,ENGR204,C,2.0
1377,CS302,C+,2.3
1377,MUS103,B,3.0
1377,ECE401,C,2.0
1377,SOC202,B-,2.7
1377,POL302,B-,2.7
1377,BUS102,C+,2.3
1377,PHIL201,C+,2.3
1377,BIO202,C,2.0
1377,MATH102,C-,1.7
1377,MED204,C,2.0
1377,MATH202,C+,2.3
1377,ECE202,C,2.0
1377,ECE403,C-,1.7
1377,ECE304,F,0.0
1377,PHYS303,D+,1.3
1377,ENGL201,B,3.0
1377,LAW202,C,2.0
1377,MATH304,C-,1.7
1377,MATH201,C,2.0
1377,PHIL302,C-,1.7
1377,ART402,C+,2.3
1377,LAW403,A-,3.7
1377,BIO102,B+,3.3
1377,SOC402,C-,1.7
1378,ECON203,C+,2.3
1378,PHYS203,B+,3.3
1378,ART101,B-,2.7
1378,BUS202,C,2.0
1378,CS201,B-,2.7
1378,ECE402,B,3.0
1378,ART401,C,2.0
1378,PSYC203,B+,3.3
1378,MUS304,B-,2.7
1378,CS405,B-,2.7
1378,CS101,B-,2.7
1378,ART103,B-,2.7
1378,MED201,A-,3.7
1378,MATH403,D,1.0
1378,PHYS202,B-,2.7
1378,BUS102,A-,3.7
1378,CHEM102,B+,3.3
1378,HIST102,B,3.0
1378,ART303,C+,2.3
1378,CS401,F,0.0
1378,SOC203,C,2.0
1378,MATH204,B-,2.7
1378,MATH203,B-,2.7
1378,MED102,C+,2.3
1378,BUS101,B-,2.7
1378,MED103,B-,2.7
1378,MUS205,C+,2.3
1378,SOC304,C,2.0
1378,PHYS103,C,2.0
1378,PHYS303,F,0.0
1378,PHYS302,C-,1.7
1379,MED301,C-,1.7
1379,CS407,D+,1.3
1379,ENGR201,D,1.0
1379,ART204,C,2.0
1379,STAT101,C-,1.7
1379,CS402,C,2.0
1379,MED204,B-,2.7
1379,BIO204,D+,1.3
1379,CHEM301,C+,2.3
1379,SOC302,B-,2.7
1379,MATH303,C,2.0
1379,HIST101,B-,2.7
1379,BUS201,C-,1.7
1379,LAW403,C-,1.7
1379,PHIL102,B-,2.7
1379,MUS103,C,2.0
1379,POL201,B-,2.7
1379,MATH302,D,1.0
1379,ECE104,C+,2.3
1379,ART302,F,0.0
1379,BIO101,B+,3.3
1379,SOC303,C,2.0
1379,POL303,D+,1.3
1379,MUS104,D,1.0
1379,MATH104,F,0.0
1379,MATH105,C-,1.7
1379,PSYC203,C-,1.7
1379,STAT301,D,1.0
1379,PSYC201,C-,1.7
1379,PHIL201,D+,1.3
1380,MED201,A-,3.7
1380,PHIL201,B,3.0
1380,ECE101,B-,2.7
1380,PHIL401,C,2.0
1380,ENGL101,B,3.0
1380,POL202,B+,3.3
1380,ENGR101,A,4.0
1380,MED401,B,3.0
1380,CS105,A-,3.7
1380,ECON102,C+,2.3
1380,LAW401,B,3.0
1380,PHYS205,B-,2.7
1380,ART301,C,2.0
1380,MATH403,C-,1.7
1380,CS305,C+,2.3
1380,ART401,B-,2.7
1380,CS301,B+,3.3
1380,PHYS103,B-,2.7
1380,LAW303,C+,2.3
1380,SOC302,B+,3.3
1380,ENGR303,B+,3.3
1381,CS403,C,2.0
1381,ECE102,C-,1.7
1381,MED401,C-,1.7
1381,PHYS104,C,2.0
1381,ENGR101,C-,1.7
1381,ENGL302,C,2.0
1381,POL103,B,3.0
1381,LAW102,C,2.0
1381,BUS302,D+,1.3
1381,PHYS201,C-,1.7
1381,SOC203,C+,2.3
1381,BUS102,B,3.0
1381,MED301,D,1.0
1381,ART401,C-,1.7
1381,MATH105,C+,2.3
1381,POL202,C,2.0
1381,MUS204,C,2.0
1382,LAW403,C-,1.7
1382,LAW304,C-,1.7
1382,LAW203,C+,2.3
1382,MUS402,C-,1.7
1382,ENGL202,C+,2.3
1382,BUS202,C+,2.3
1382,ECE102,C+,2.3
1382,CS103,C+,2.3
1382,POL102,C+,2.3
1382,BIO202,B-,2.7
1382,ENGR101,C+,2.3
1382,LAW102,B+,3.3
1382,ECON101,B-,2.7
1382,ECON401,B-,2.7
1382,POL302,D,1.0
1382,PSYC101,B-,2.7
1382,PHYS401,C-,1.7
1382,CHEM401,C,2.0
1382,ENGL302,C+,2.3
1382,LAW202,B-,2.7
1382,SOC201,B+,3.3
1382,MED203,B-,2.7
1382,STAT202,B+,3.3
1382,BIO203,C,2.0
1382,POL103,B+,3.3
1382,BIO201,B,3.0
1382,BUS102,C-,1.7
1382,PHIL101,C+,2.3
1382,MATH102,B-,2.7
1382,MUS301,C+,2.3
1382,ART103,C+,2.3
1383,ART301,C-,1.7
1383,BIO303,D,1.0
1383,ECON302,D+,1.3
1383,MUS201,D,1.0
1383,LAW303,D,1.0
1383,CS102,C,2.0
1383,SOC102,B-,2.7
1383,ENGL301,D,1.0
1383,CS203,C+,2.3
1383,MUS203,D,1.0
1383,LAW101,C+,2.3
1383,MATH205,C+,2.3
1383,ART402,D,1.0
1383,HIST401,F,0.0
1383,CHEM204,D,1.0
1383,BIO203,C-,1.7
1383,PSYC202,C-,1.7
1383,MUS402,D,1.0
1383,SOC302,C,2.0
1383,SOC204,C-,1.7
1383,MED201,C-,1.7
1383,MATH304,C-,1.7
1383,ART304,D+,1.3
1383,BIO101,C-,1.7
1383,MATH101,B-,2.7
1383,CS302,D,1.0
1383,HIST302,C+,2.3
1384,CHEM303,D,1.0
1384,MED301,D,1.0
1384,STAT302,F,0.0
1384,CHEM202,F,0.0
1384,BIO303,C-,1.7
1384,PHYS302,D,1.0
1384,PHYS402,D,1.0
1384,ECON303,F,0.0
1384,ECE102,F,0.0
1384,STAT202,F,0.0
1384,ENGL401,D,1.0
1384,ECE201,D,1.0
1384,CS307,D,1.0
1384,PHIL101,D,1.0
1384,ENGL101,F,0.0
1384,POL102,D,1.0
1385,ENGR401,C,2.0
1385,CHEM204,B,3.0
1385,MATH207,B+,3.3
1385,BUS401,B-,2.7
1385,ENGR203,C,2.0
1385,PSYC302,B-,2.7
1385,ECE103,B+,3.3
1385,LAW401,C+,2.3
1385,LAW403,C+,2.3
1385,MED402,B-,2.7
1385,ART401,C,2.0
1385,ART202,B+,3.3
1385,POL402,C+,2.3
1385,PHYS302,B+,3.3
1385,ART205,C,2.0
1385,CS306,B,3.0
1386,POL303,F,0.0
1386,BIO101,D,1.0
1386,PHYS203,F,0.0
1386,STAT301,F,0.0
1386,CS406,D,1.0
1386,SOC204,D+,1.3
1386,PHYS303,D,1.0
1386,SOC304,C,2.0
1386,LAW202,D,1.0
1386,MATH101,D+,1.3
1386,MUS104,D+,1.3
1386,MUS205,D,1.0
1386,PSYC101,D+,1.3
1386,PHYS305,D,1.0
1386,SOC202,D,1.0
1386,HIST102,C-,1.7
1386,ECE304,F,0.0
1386,CS304,F,0.0
1386,PHYS403,C-,1.7
1386,MUS402,D,1.0
1386,ECE201,D,1.0
1386,ENGR102,C+,2.3
1386,ECON102,F,0.0
1387,BIO401,F,0.0
1387,CS406,C+,2.3
1387,SOC102,F,0.0
1387,HIST202,C-,1.7
1387,CS403,F,0.0
1387,MED302,F,0.0
1387,BIO303,D,1.0
1387,ENGR303,C-,1.7
1387,CS105,D+,1.3
1387,MUS102,D+,1.3
